run_id,seed,algorithm,fitness,base_objective,penalty,search_fitness,energy,delay,aoi,qoe,fairness,csr,runtime,nfe,pre_refinement_fitness,local_refinement_gain
18,20260718,CWTSSA,0.951284406438409,0.6346177397717423,0.3166666666666666,0.951284406438409,70.70208139688629,1.830667101533883,2.158467942812368,0.3271461423579541,0.9577130958028118,0.6833333333333333,3.656351537999967,7551,0.951284406438409,0.0
18,20260718,Greedy-ED,0.9630182984225892,0.6213516317559225,0.3416666666666667,0.9630182984225892,90.37794244752116,1.5367252230192157,1.8645260642977008,0.3274486747572683,0.9587811059273688,0.6583333333333333,0.1684005919998981,361,0.9630182984225892,0.0
19,20260719,RIME,1.12178050261894,0.7551138359522733,0.3666666666666667,1.12178050261894,76.48581430009122,2.1712217947605894,2.4946022612809653,0.3104111190986993,0.8882520303573702,0.6333333333333333,3.566283361999922,7551,1.12178050261894,0.0
19,20260719,DBO,0.9601719391034056,0.6518386057700721,0.3083333333333333,0.9601719391034056,55.44307200580869,1.81699608101856,2.140376547538936,0.3314911630716053,0.9016690652251672,0.6916666666666667,3.5928008890000456,7551,0.9601719391034056,0.0
19,20260719,TLBO-HHO,0.9908439265048186,0.6658439265048186,0.3249999999999999,0.9908439265048186,58.43563741471771,1.775893569500706,2.099274036021082,0.3272725066572876,0.8941643317229457,0.675,3.644175955000037,7551,0.9908439265048186,0.0
19,20260719,CWTSSA,0.961819385561376,0.6701527188947093,0.2916666666666666,0.961819385561376,57.21275275351833,1.8632347204976327,2.1866151870180084,0.3337018519897775,0.9083358354824064,0.7083333333333334,3.689239778000001,7551,0.961819385561376,0.0
19,20260719,Greedy-ED,0.9920879889557612,0.6337546556224278,0.3583333333333333,0.9920879889557612,78.58863118667922,1.5379093215273534,1.861289788047729,0.3373853638381271,0.9110406194648792,0.6416666666666667,0.1660085239999489,361,0.9920879889557612,0.0
20,20260720,RIME,1.2683972399688048,0.8433972399688048,0.425,1.2683972399688048,101.62012542605297,2.9798555607452064,3.314278557014673,0.2852949386657462,0.8827141003219438,0.575,3.672096178999937,7551,1.2683972399688048,0.0
20,20260720,DBO,0.8903173507215222,0.6403173507215222,0.25,0.8903173507215222,79.89030816138849,1.6944088354341358,2.028831831703602,0.3330873181794985,0.9033447194327296,0.75,3.7886591220000128,7551,0.8903173507215222,0.0
20,20260720,TLBO-HHO,0.9779163733204924,0.6779163733204925,0.3,0.9779163733204924,53.66435001467183,1.9661432953184943,2.3005662915879603,0.3295699642508291,0.9014421508505996,0.7,3.7066834750000894,7551,0.9779163733204924,0.0
20,20260720,CWTSSA,0.9263510158981696,0.6596843492315029,0.2666666666666667,0.9263510158981696,87.6228406352156,1.6893596950656224,2.0237826913350885,0.3331837605006001,0.905871023555473,0.7333333333333333,3.787359280000146,7551,0.9263510158981696,0.0
20,20260720,Greedy-ED,0.9251300615190664,0.6251300615190664,0.3,0.9251300615190664,101.466120650759,1.4302556186320436,1.7646786149015097,0.3363243501479767,0.900741247293486,0.7,0.1672823989999869,361,0.9251300615190664,0.0
21,20260721,RIME,1.4979522315103813,1.0479522315103813,0.4499999999999999,1.4979522315103813,129.15573929259915,3.708175898048416,4.04186117983633,0.2719605150400045,0.8822429453172236,0.55,3.780387282999982,7551,1.4979522315103813,0.0
21,20260721,DBO,0.9877932809948669,0.6711266143282001,0.3166666666666666,0.9877932809948669,61.075905375196,1.6870205842775103,2.020705866065424,0.3307788990227547,0.9587525721140318,0.6833333333333333,3.6024270689999867,7551,0.9877932809948669,0.0
21,20260721,TLBO-HHO,1.0385795751977738,0.6885795751977737,0.35,1.0385795751977738,64.71848923660224,1.6899426314326509,2.0236279132205643,0.3223456845372444,0.9423130190742476,0.65,3.909919105000199,7551,1.0385795751977738,0.0
21,20260721,CWTSSA,0.9925779850924624,0.684244651759129,0.3083333333333333,0.9925779850924624,59.95966137426922,1.7039638764234948,2.0376491582114085,0.3317360607788745,0.9586329707430532,0.6916666666666667,3.84628352499999,7551,0.9925779850924624,0.0
21,20260721,Greedy-ED,1.0468855756648976,0.6635522423315642,0.3833333333333333,1.0468855756648976,83.59417362301171,1.4485141584663643,1.7821994402542782,0.3294172488787535,0.9582386410902648,0.6166666666666667,0.1577524069998617,361,1.0468855756648976,0.0
22,20260722,RIME,1.2956777620344233,0.8540110953677567,0.4416666666666666,1.2956777620344233,103.13120338623614,2.7943233283815108,3.117584091801084,0.2640533354098269,0.9219436968962016,0.5583333333333333,3.8979024289999415,7551,1.2956777620344233,0.0
22,20260722,DBO,1.07521514316021,0.7418818098268765,0.3333333333333333,1.07521514316021,64.48326192043098,2.093868997630001,2.417129761049574,0.2900050088423434,0.943403010178354,0.6666666666666666,3.5493065879998085,7551,1.07521514316021,0.0
