run_id,seed,algorithm,fitness,base_objective,penalty,search_fitness,energy,delay,aoi,qoe,fairness,csr,hard_feasible,capacity_utilisation_mean,capacity_utilisation_max,assignment_unique,runtime,nfe,pre_refinement_fitness,local_refinement_gain,experiment,setting,description,weights,w_energy,w_delay,w_aoi,w_qoe,w_fairness
5,20260705,RDHO,1.0215078680083662,0.738174534675033,0.2833333333333333,3.288174534675033,118.54325348061508,1.8659845369982613,2.2050352275003005,0.4338822806651212,0.92982457637967,0.7166666666666667,1,0.883021615548517,1.0000000000000002,1,6.740711415999954,10232,1.099095464225674,0.0775875962173078,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
6,20260706,RDHO,1.1042764548398405,0.7959431215065073,0.3083333333333333,3.5709431215065077,102.0182491307396,1.7885382402591348,2.106815114977856,0.4199562574361364,0.9267173936322336,0.6916666666666667,1,0.8583018395065792,1.0000000000000002,1,6.550130207999928,10232,1.1279827938626257,0.0237063390227849,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
7,20260707,RDHO,1.2898968981917676,0.9065635648584344,0.3833333333333333,4.356563564858434,85.61735848271495,2.379851460160416,2.7138853997503483,0.40385748257991,0.9058290818059098,0.6166666666666667,1,0.8672500307183565,1.0000000000000002,1,6.517447166000011,10232,1.3342972081930828,0.0444003100013152,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
8,20260708,RDHO,1.1255340406591374,0.7838673739924709,0.3416666666666667,3.858867373992471,84.68850803299185,2.0012580862486855,2.321363586329808,0.4269325581036675,0.9317629078356252,0.6583333333333333,1,0.8403287952631976,1.0,1,6.716757332999919,10232,1.1664637359667602,0.0409296953076228,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
9,20260709,RDHO,0.9856972193917012,0.7440305527250345,0.2416666666666667,2.919030552725035,129.43083958976246,1.7014934249403872,2.046009668183385,0.4578138598468565,0.9470187191904164,0.7583333333333333,1,0.8374744650081648,1.0,1,6.632025624999983,10232,1.0045238942303996,0.0188266748386983,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
10,20260710,RDHO,1.0575391152443152,0.749205781910982,0.3083333333333333,3.5242057819109824,164.71456436022052,1.506209096420167,1.7881457563065866,0.432303524497777,0.9123811818986334,0.6916666666666667,1,0.92006875090342,1.0000000000000002,1,6.769854624999994,10232,1.1032311852871668,0.0456920700428515,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
11,20260711,RDHO,0.7637712074295341,0.588771207429534,0.175,2.1637712074295345,91.12096323497268,1.3388487385731682,1.6762596581954348,0.5217446815436745,0.9234972695485724,0.825,1,0.9247338509125612,1.0000000000000002,1,6.518660124999997,10232,0.780088141096441,0.0163169336669068,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
12,20260712,RDHO,1.343290690545856,0.9349573572125226,0.4083333333333333,4.609957357212522,139.6609757649567,1.9472426715591835,2.220878387549779,0.3740361391454828,0.9318072635170712,0.5916666666666667,1,0.9171600935124062,1.0000000000000002,1,6.624902665999912,10232,1.3779820072720734,0.0346913167262175,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
13,20260713,RDHO,0.9985541236519724,0.7318874569853057,0.2666666666666667,3.131887456985306,85.64512459609054,1.5414131136885083,1.8554682752494729,0.4640953813185657,0.9136704896322112,0.7333333333333333,1,0.7923345152669662,1.0000000000000002,1,6.809862041000088,10232,1.1533738776399245,0.1548197539879521,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
14,20260714,RDHO,1.02313195700851,0.7397986236751768,0.2833333333333333,3.2897986236751766,134.37935487078732,1.5469241986019766,1.8853546862347912,0.4429020141187891,0.9191445110937188,0.7166666666666667,1,0.9089013352465042,1.0000000000000002,1,6.677027749999979,10232,1.2073900434460936,0.1842580864375835,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
15,20260715,RDHO,1.085761138357766,0.7940944716910994,0.2916666666666666,3.419094471691099,100.12131245434294,1.6187816070808148,1.883879223283682,0.422927109616278,0.9406064816167292,0.7083333333333334,1,0.8288795478625187,1.0000000000000002,1,6.862809666999965,10232,1.1493664631733762,0.0636053248156103,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
16,20260716,RDHO,1.0543242136048394,0.7709908802715062,0.2833333333333333,3.320990880271506,96.51031513018845,1.6618232609624908,1.940958908621979,0.4425805724485372,0.9426527651303348,0.7166666666666667,1,0.782511772975793,1.0,1,6.670389124999929,10232,1.0642469003789778,0.0099226867741384,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
17,20260717,RDHO,1.169430428873445,0.8194304288734449,0.35,3.9694304288734448,120.63466114498902,1.8724709359066576,2.18713362887114,0.4190113361818581,0.8955549933951323,0.65,1,0.890629096565132,1.0000000000000002,1,6.780225499999915,10232,1.2243074355253074,0.0548770066518624,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
18,20260718,RDHO,0.9272557912273892,0.6855891245607224,0.2416666666666667,2.8605891245607227,114.49899009715696,1.8201148199645745,2.172142031175617,0.4644523562120712,0.9241839663761016,0.7583333333333333,1,0.8266810077934251,1.0,1,6.71522016699987,10232,0.9479655122178356,0.0207097209904464,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
19,20260719,RDHO,1.0181320250566126,0.7681320250566126,0.25,3.0181320250566124,112.0104933669679,1.6235833678182736,1.9201498612279593,0.4658404302258849,0.8957909803663646,0.75,1,0.8279054293520807,1.0,1,6.903902499999958,10232,1.06006185400929,0.0419298289526774,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
20,20260720,RDHO,0.9224075228459488,0.6890741895126156,0.2333333333333332,2.789074189512615,83.68813123289027,1.727707347263216,2.0536442635427634,0.481693970309411,0.8973007158196104,0.7666666666666667,1,0.8493744864379341,1.0000000000000002,1,6.6899697090000245,10232,0.953105435668953,0.0306979128230041,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
21,20260721,RDHO,1.0724241894687168,0.7724241894687167,0.3,3.472424189468717,115.88832624375956,1.901697035789644,2.25820740704831,0.4271303156136616,0.9276129062120094,0.7,1,0.8347346826004969,1.0000000000000002,1,6.782703874999925,10232,1.1190438728291623,0.0466196833604455,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
22,20260722,RDHO,0.8405191402339489,0.6321858069006155,0.2083333333333333,2.507185806900616,111.61611432526408,1.450983136512777,1.784940694163442,0.4969089225676287,0.9392621116985688,0.7916666666666666,1,0.8647876703168947,1.0,1,6.6665655839999545,10232,0.8782254914801608,0.0377063512462119,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
23,20260723,RDHO,0.8384918501879811,0.6468251835213145,0.1916666666666666,2.3718251835213144,79.00645620171801,1.9895005450877343,2.375002957226144,0.4982567438025829,0.954871524171616,0.8083333333333333,1,0.7990881309124228,1.0000000000000002,1,6.647340041999996,10232,1.000025014633925,0.1615331644459435,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
24,20260724,RDHO,1.0520270098966429,0.7686936765633096,0.2833333333333333,3.3186936765633095,55.844657137300736,1.8328002300280184,2.1126561007383344,0.4518670158497732,0.9132848517683232,0.7166666666666667,1,0.8132730913261091,1.0000000000000002,1,6.625386459000083,10232,1.115072444630898,0.063045434734255,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
25,20260725,RDHO,0.9813716196329662,0.6980382862996328,0.2833333333333333,3.2480382862996326,78.56015902607663,2.0664257647247952,2.447914176552442,0.4586629072549996,0.9363013756662286,0.7166666666666667,1,0.839274889528878,1.0,1,6.505325416999995,10232,1.0919481939787932,0.110576574345827,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
26,20260726,RDHO,1.1053109519564566,0.7969776186231233,0.3083333333333333,3.571977618623124,112.87043249743256,1.9147132921439105,2.253914511096054,0.4428247379817689,0.9071455098423352,0.6916666666666667,1,0.8120470600806414,1.0000000000000002,1,6.659490458999926,10232,1.137395424132455,0.0320844721759985,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
27,20260727,RDHO,0.8934703663259527,0.6601370329926194,0.2333333333333332,2.760137032992619,151.00170704641397,1.7220623121812246,2.089785923685857,0.4619239358045126,0.9503073704378844,0.7666666666666667,1,0.8236682724385689,1.0000000000000002,1,6.649609916999907,10232,0.922980971637169,0.0295106053112162,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
28,20260728,RDHO,0.9957006770036556,0.7373673436703222,0.2583333333333333,3.062367343670322,83.75107667833134,1.4699523737038924,1.7874808457781923,0.4526870231319692,0.9254650160246588,0.7416666666666667,1,0.8993231467790679,1.0000000000000002,1,6.496065208000118,10232,1.0599944039612448,0.0642937269575892,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
29,20260729,RDHO,1.1004991108068245,0.7588324441401576,0.3416666666666667,3.8338324441401577,126.10846914511154,1.746254817066529,2.056480018788745,0.4133564882298829,0.8799863989553687,0.6583333333333333,1,0.9205904444761832,1.0000000000000002,1,6.6852021249999325,10232,1.1635896380906114,0.0630905272837871,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
30,20260730,RDHO,1.1188118149592206,0.8104784816258872,0.3083333333333333,3.585478481625888,139.70525645256686,1.9098087936648296,2.232961820959532,0.4269579107441861,0.95815863623362,0.6916666666666667,1,0.8027359797229474,1.0000000000000002,1,6.793259665999813,10232,1.1376764192701816,0.018864604310961,objective_weight,S5,AoI-freshness priority,"(0.125, 0.125, 0.350, 0.200, 0.200)",0.125,0.125,0.35,0.2,0.2
1,20260701,RDHO,1.4827896752785887,1.1077896752785887,0.375,4.482789675278589,75.15570401102683,1.996713870669211,2.28969063006237,0.4057112147664248,0.8950215587121884,0.625,1,0.8425318469574957,1.0000000000000002,1,6.556847084,10232,1.6197091424442605,0.1369194671656717,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
2,20260702,RDHO,1.3869523586601202,1.0202856919934535,0.3666666666666667,4.320285691993454,87.92040528685014,1.8383843818884489,2.1501826328894595,0.4227049040707153,0.9327882501302804,0.6333333333333333,1,0.8839840307400515,1.0000000000000002,1,6.489445249999999,10232,1.4374856461850554,0.0505332875249351,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
3,20260703,RDHO,1.1532569315374006,0.911590264870734,0.2416666666666667,3.0865902648707344,59.84514962761623,1.6184569656429466,1.9469786313247373,0.4736811003120242,0.9343201693319296,0.7583333333333333,1,0.8224250665389742,1.0,1,6.430425208000001,10232,1.3384910349375516,0.185234103400151,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
4,20260704,RDHO,1.0524712357754584,0.8608045691087918,0.1916666666666666,2.5858045691087916,85.8291143110605,1.876074361949518,2.210793587992865,0.4800116281385814,0.936554518302159,0.8083333333333333,1,0.8487775314414981,1.0000000000000002,1,6.318442333999997,10232,1.0745129753009848,0.0220417395255263,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
5,20260705,RDHO,1.2641837407475824,0.9641837407475824,0.3,3.6641837407475824,94.94097821242022,1.916630806887745,2.255681497389784,0.4345072606095888,0.9233422906089908,0.7,1,0.8196221853384509,1.0000000000000002,1,6.597298542000001,10232,1.3301409556074673,0.0659572148598848,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
6,20260706,RDHO,1.3661596959905444,1.0494930293238778,0.3166666666666666,3.899493029323877,94.00416737417206,1.8170816611711864,2.1353585358899076,0.4203011601661834,0.92465267096212,0.6833333333333333,1,0.8228366801161903,1.0000000000000002,1,6.558777458999998,10232,1.388449198727319,0.0222895027367748,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
7,20260707,RDHO,1.5934908339883305,1.1934908339883306,0.4,4.793490833988331,76.55581105626341,2.3727963071622655,2.706830246752197,0.4046958445471142,0.8963824166132912,0.6,1,0.8463252569011983,1.0000000000000002,1,6.665123667000003,10232,1.6386559968903702,0.0451651629020397,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
8,20260708,RDHO,1.3678736413619204,1.0178736413619205,0.35,4.16787364136192,80.19075442200477,2.00506291441617,2.3251684144972926,0.4238823131315608,0.9286392477850726,0.65,1,0.8250293623091293,1.0000000000000002,1,6.777450375000001,10232,1.4079863037999305,0.0401126624380101,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
9,20260709,RDHO,1.230346189335754,0.9720128560024208,0.2583333333333333,3.297012856002421,81.9726958514364,1.9121945696132052,2.256710812856203,0.4542224239128358,0.9366028652678332,0.7416666666666667,1,0.7942682548089819,1.0000000000000002,1,6.628576458000005,10232,1.263987104407799,0.0336409150720449,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
10,20260710,RDHO,1.339424303077227,0.989424303077227,0.35,4.139424303077227,112.85186283272064,1.5760382111865792,1.8579748710729984,0.4262460859982458,0.8825057907254498,0.65,1,0.8718336188911355,1.0,1,6.919507374999995,10232,1.3896995206318483,0.0502752175546215,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
11,20260711,RDHO,0.9439443692947582,0.7606110359614249,0.1833333333333333,2.4106110359614252,65.65576375915055,1.4925335319037851,1.8299444515260517,0.5163292220417144,0.9177591115641114,0.8166666666666667,1,0.8729371752145716,1.0,1,6.636202041999994,10232,0.968216662772276,0.0242722934775179,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
12,20260712,RDHO,1.6884916773135574,1.255158343980224,0.4333333333333333,5.155158343980224,106.96025385599695,1.9664992261017773,2.240134942092373,0.3701261308061767,0.9155775729620876,0.5666666666666667,1,0.8430958284409791,1.0000000000000002,1,6.757565166999996,10232,1.73360680649898,0.0451151291854226,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
13,20260713,RDHO,1.2442491088488583,0.9692491088488582,0.275,3.444249108848858,60.21646855790978,1.6185382103270505,1.932593371888015,0.467782817980274,0.9123312538085308,0.725,1,0.7812572267504624,1.0000000000000002,1,7.02522429199999,10232,1.3610860618756515,0.1168369530267932,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
14,20260714,RDHO,1.283446225540596,0.9751128922072628,0.3083333333333333,3.7501128922072633,113.48717434452116,1.569746080375948,1.9081765680087628,0.4402900812864703,0.9062475361368194,0.6916666666666667,1,0.8574411553481318,1.0000000000000002,1,6.766295917000008,10232,1.3160897331368469,0.0326435075962507,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
15,20260715,RDHO,1.3782823162518227,1.0782823162518227,0.3,3.778282316251823,93.11141720866556,1.6066015044171114,1.8716991206199785,0.4213183165474145,0.9326190606283804,0.7,1,0.8009719979680531,1.0000000000000002,1,6.982449417000012,10232,1.4548003014278,0.0765179851759771,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
16,20260716,RDHO,1.2834754410205351,0.975142107687202,0.3083333333333333,3.750142107687202,70.74823094617898,1.6323654225161408,1.9115010701756296,0.4445852489021458,0.9429216123194558,0.6916666666666667,1,0.7597089304884175,1.0000000000000002,1,6.8574375830000065,10232,1.3406352241267925,0.0571597831062569,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
17,20260717,RDHO,1.469130761207695,1.1107974278743615,0.3583333333333333,4.335797427874361,109.73235819539926,1.9316278956287831,2.246290588593266,0.4178544534437133,0.8933325506412122,0.6416666666666667,1,0.8917537339644886,1.0000000000000002,1,7.0006090830000005,10232,1.5297237701831523,0.0605930089754576,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
18,20260718,RDHO,1.142161108117731,0.892161108117731,0.25,3.142161108117731,110.523663449717,1.7935619464876296,2.145589157698672,0.4640276239375815,0.9204131996503778,0.75,1,0.8125007761558339,1.0000000000000002,1,6.906433667000002,10232,1.1806196300477445,0.0384585219300133,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
19,20260719,RDHO,1.303269780250707,0.9949364469173736,0.3083333333333333,3.7699364469173737,100.06329051334852,1.5715855794856248,1.8681520728953105,0.4606540067945702,0.8801563003311249,0.6916666666666667,1,0.8108509318097847,1.0000000000000002,1,6.985192375000011,10232,1.3965674772760648,0.0932976970253578,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
20,20260720,RDHO,1.1476337121868232,0.8809670455201566,0.2666666666666667,3.280967045520157,80.2995739577922,1.7426314267552327,2.06856834303478,0.4813934860062007,0.8922105140910215,0.7333333333333333,1,0.8130474610256203,1.0,1,6.964358875000016,10232,1.1628124846517478,0.0151787724649246,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
21,20260721,RDHO,1.3478420034493244,1.014508670115991,0.3333333333333333,4.014508670115991,97.22001170823192,1.9469897700001744,2.30350014125884,0.4223997770056484,0.9234908434487558,0.6666666666666666,1,0.8160107596709365,1.0000000000000002,1,6.954831082999988,10232,1.3988806031054453,0.0510385996561209,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
22,20260722,RDHO,1.039638438087083,0.7979717714204162,0.2416666666666667,2.9729717714204167,78.81491544839416,1.5130516368200266,1.8470091944706923,0.5029623676917182,0.9451675557826746,0.7583333333333333,1,0.7990590818678833,1.0000000000000002,1,6.9286955000000034,10232,1.0697398926734836,0.0301014545864006,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
23,20260723,RDHO,1.0419569308977017,0.8252902642310347,0.2166666666666666,2.775290264231035,73.46020440752045,1.9596876347952503,2.34519004693366,0.494519826869821,0.9536912910137416,0.7833333333333333,1,0.7695720039003298,1.0000000000000002,1,6.8322552499999745,10232,1.3013600462753334,0.2594031153776319,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
24,20260724,RDHO,1.304664758008431,1.0129980913417644,0.2916666666666666,3.637998091341764,47.7347035633948,1.8417550389845376,2.1216109096948537,0.4506729277153009,0.9075241694933144,0.7083333333333334,1,0.7630251363813606,1.0,1,6.883530917000002,10232,1.3977128062226174,0.0930480482141864,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
25,20260725,RDHO,1.200914099299094,0.9259140992990936,0.275,3.4009140992990936,73.49928433719235,2.1371675259284935,2.51865593775614,0.4582300306384036,0.9364693239050668,0.725,1,0.8282311888887799,1.0,1,6.720365541000007,10232,1.3018503699912234,0.1009362706921295,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
26,20260726,RDHO,1.4017922055663117,1.060125538899645,0.3416666666666667,4.135125538899645,119.42717856321764,1.9022713809530436,2.2414725999051868,0.4356802643386711,0.8962400533305531,0.6583333333333333,1,0.7849315167661736,1.0000000000000002,1,6.815234416999999,10232,1.4252847469456031,0.0234925413792916,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
27,20260727,RDHO,1.1337244142261145,0.8920577475594476,0.2416666666666667,3.067057747559448,135.23119911118633,1.7937765283995233,2.161500139904156,0.4609196947774017,0.9471252648288404,0.7583333333333333,1,0.7988206395466462,1.0000000000000002,1,6.892216875000003,10232,1.153921108512375,0.0201966942862608,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
28,20260728,RDHO,1.2294543621500562,0.954454362150056,0.275,3.4294543621500564,69.34502683805717,1.5850832566313906,1.9026117287056905,0.4506640554069444,0.9200454944886182,0.725,1,0.8859717002932203,1.0000000000000002,1,6.682222959000001,10232,1.2728299267703995,0.0433755646203433,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
29,20260729,RDHO,1.3624547186784977,1.0207880520118309,0.3416666666666667,4.095788052011831,113.60666920332804,1.7812737308923772,2.0914989326145936,0.4110225503695878,0.8728690619958278,0.6583333333333333,1,0.8931652948939647,1.0,1,6.907202417000008,10232,1.5643511482157728,0.2018964295372751,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
30,20260730,RDHO,1.3959177101839018,1.045917710183902,0.35,4.195917710183902,97.24123775339837,2.0683472564097607,2.3915002837044623,0.4242905509157113,0.9285015604655406,0.65,1,0.8075834180703473,1.0000000000000002,1,7.074045250000012,10232,1.4511805344705049,0.0552628242866028,objective_weight,S6,Physical terms only (E+D+A),"(0.300, 0.300, 0.400, 0.000, 0.000)",0.3,0.3,0.4,0.0,0.0
1,20260701,RDHO,1.3053303192027603,0.9719969858694272,0.3333333333333333,3.971996985869428,84.16713330669711,2.0244959729738663,2.3174727323670257,0.408739712169556,0.904250271321874,0.6666666666666666,1,0.8470822448226158,1.0000000000000002,1,6.90775662499999,10232,1.414656169036126,0.1093258498333655,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
2,20260702,RDHO,1.240928114423174,0.8825947810898407,0.3583333333333333,4.1075947810898406,76.72902655755296,1.9474176369533616,2.2592158879543724,0.421786818409143,0.9322316831606252,0.6416666666666667,1,0.85523662866392,1.0000000000000002,1,6.766441708000002,10232,1.262994874375908,0.0220667599527342,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
3,20260703,RDHO,1.0109617322491666,0.7692950655824998,0.2416666666666667,2.9442950655825,59.10834179944456,1.606235346832155,1.9347570125139455,0.4749562301978309,0.9347961316083356,0.7583333333333333,1,0.8175289438298847,1.0,1,6.884114082999986,10232,1.0382614017419989,0.0272996694928322,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
4,20260704,RDHO,0.941279102395572,0.741279102395572,0.1999999999999999,2.5412791023955714,84.31167465335989,1.87847780682057,2.213197032863917,0.4829590808677532,0.9359013460601996,0.8,1,0.8491241354053369,1.0,1,6.6481549589999815,10232,0.9867456751278436,0.0454665727322716,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
5,20260705,RDHO,1.1187119340297296,0.8270452673630629,0.2916666666666666,3.4520452673630624,94.92875342583244,1.92737478270035,2.2664254732023883,0.4352930523074632,0.9219310808227676,0.7083333333333334,1,0.8218630343192517,1.0000000000000002,1,6.951346167000025,10232,1.2216662023436875,0.1029542683139579,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
6,20260706,RDHO,1.190327375282064,0.890327375282064,0.3,3.5903273752820644,96.56589376482174,1.800480438879188,2.1187573135979085,0.4204649693983283,0.9245785938552944,0.7,1,0.8241761186899007,1.0000000000000002,1,6.802866458000011,10232,1.236030312247067,0.045702936965003,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
7,20260707,RDHO,1.3621032810266258,0.9871032810266258,0.375,4.362103281026625,79.90221478218939,2.439721421993825,2.773755361583757,0.4081924223284926,0.9026379341265588,0.625,1,0.8062738030205349,1.0000000000000002,1,6.682505333000023,10232,1.460149633983738,0.098046352957112,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
8,20260708,RDHO,1.2301460667477988,0.8884794000811322,0.3416666666666667,3.963479400081132,82.15352518068707,2.0445567385182684,2.364662238599391,0.4259236522027216,0.9295329117583964,0.6583333333333333,1,0.8131007003772265,1.0000000000000002,1,6.886035666999987,10232,1.2863425301394078,0.056196463391609,objective_weight,S7,Physical terms and aggregate QoE (E+D+A+Q),"(0.200, 0.200, 0.250, 0.350, 0.000)",0.2,0.2,0.25,0.35,0.0
