run_id,seed,algorithm,fitness,base_objective,penalty,search_fitness,energy,delay,aoi,qoe,fairness,csr,hard_feasible,capacity_utilisation_mean,capacity_utilisation_max,assignment_unique,runtime,nfe,pre_refinement_fitness,local_refinement_gain,experiment,lambda0,alpha
24,20260724,RDHO,0.9552937612167391,0.6719604278834058,0.2833333333333333,1.9469604278834056,66.1590496227883,1.7597790978513708,2.0396349685616872,0.4510723952244064,0.9081543841387222,0.7166666666666667,1,0.7847897351904011,1.0000000000000002,1,6.668977375000168,10232,1.0124377644209248,0.0571440032041856,dynamic_penalty,0.5,2.0
25,20260725,RDHO,0.8887483397643148,0.6220816730976481,0.2666666666666667,1.822081673097648,69.66038874184532,2.1114573780705785,2.492945789898225,0.4641949250475456,0.9370203391143604,0.7333333333333333,1,0.8243261667593544,1.0000000000000002,1,6.528750041999956,10232,0.9305592728083736,0.0418109330440588,dynamic_penalty,0.5,2.0
26,20260726,RDHO,1.0378691610069304,0.7212024943402637,0.3166666666666666,2.1462024943402636,91.88902388634156,2.0880395718139444,2.4272407907660876,0.4355117481087693,0.8990439289148531,0.6833333333333333,1,0.7615418288094287,1.0000000000000002,1,6.573089041000003,10232,1.0609226403976255,0.0230534793906951,dynamic_penalty,0.5,2.0
27,20260727,RDHO,0.8274171284210068,0.6107504617543401,0.2166666666666666,1.58575046175434,131.0307008805475,1.9355691238848536,2.303292735389487,0.4645923126914109,0.9510090677514308,0.7833333333333333,1,0.7916332413945721,1.0,1,6.653059541999937,10232,0.8377898339596367,0.0103727055386299,dynamic_penalty,0.5,2.0
28,20260728,RDHO,0.910039098608078,0.6433724319414114,0.2666666666666667,1.8433724319414115,66.73488606000609,1.5920492875659018,1.9095777596402017,0.4574680206438032,0.923552200498999,0.7333333333333333,1,0.8472191604274384,1.0000000000000002,1,6.379284291999966,10232,0.9737832008037056,0.0637441021956276,dynamic_penalty,0.5,2.0
29,20260729,RDHO,1.015482958839336,0.7154829588393361,0.3,2.065482958839336,124.05633316866648,1.9310686369537613,2.2412938386759778,0.4130169875078111,0.8851310120508931,0.7,1,0.90909729682937,1.0000000000000002,1,6.521195583999997,10232,1.088490785961668,0.0730078271223317,dynamic_penalty,0.5,2.0
30,20260730,RDHO,1.0220559557003848,0.7053892890337181,0.3166666666666666,2.130389289033718,137.32441696311597,1.9234969809073408,2.2466500082020424,0.432327109709508,0.9543734474711796,0.6833333333333333,1,0.8486234612506105,1.0000000000000002,1,6.624554250000074,10232,1.050863283570482,0.0288073278700971,dynamic_penalty,0.5,2.0
1,20260701,RDHO,1.1074062780511351,0.7657396113844686,0.3416666666666667,5.378239611384468,80.92157373372605,2.102714708788677,2.395691468181836,0.4080627988851228,0.9044856873534652,0.6583333333333333,1,0.8294777583327446,1.0000000000000002,1,6.508664958000054,10232,1.1986855948152897,0.0912793167641545,dynamic_penalty,0.5,3.0
2,20260702,RDHO,1.0429832698053572,0.7096499364720237,0.3333333333333333,5.209649936472024,93.66290172386394,1.9249037171558256,2.236701968156836,0.4250322595659363,0.9435173962393302,0.6666666666666666,1,0.8660251174343054,1.0000000000000002,1,6.442439916000012,10232,1.0576731836557296,0.0146899138503724,dynamic_penalty,0.5,3.0
3,20260703,RDHO,0.8489497903672442,0.5989497903672442,0.25,3.973949790367244,57.14630658536349,1.6172501104369168,1.9457717761187072,0.4781451874872638,0.939635559434088,0.75,1,0.809430264783806,1.0,1,6.51490541599992,10232,0.9838050948106586,0.1348553044434144,dynamic_penalty,0.5,3.0
4,20260704,RDHO,0.7785453057114162,0.5868786390447496,0.1916666666666666,3.1743786390447495,92.1738459518893,1.870531257430192,2.2052504834735385,0.4836597017865975,0.9360354531737854,0.8083333333333333,1,0.8582336155428315,1.0,1,6.306321334000131,10232,0.8043936954599751,0.0258483897485588,dynamic_penalty,0.5,3.0
5,20260705,RDHO,0.9378828330797904,0.6545494997464572,0.2833333333333333,4.479549499746457,93.87981634899192,2.0337073339997582,2.3727580245017967,0.4359448286093059,0.9275385831530064,0.7166666666666667,1,0.8236576466913836,1.0000000000000002,1,6.622195916999999,10232,1.0074749880145055,0.0695921549347152,dynamic_penalty,0.5,3.0
