run_id,seed,algorithm,fitness,base_objective,penalty,search_fitness,energy,delay,aoi,qoe,fairness,csr,hard_feasible,capacity_utilisation_mean,capacity_utilisation_max,assignment_unique,runtime,nfe,pre_refinement_fitness,local_refinement_gain,experiment,setting,cpu_capacity_scale,sla_scale,server_heterogeneity_scale
28,20260728,RDHO,1.1867748844008164,0.8201082177341498,0.3666666666666667,4.12010821773415,60.14881862832585,1.6800952441032675,1.9976237161775672,0.3913921320333631,0.8968034946473947,0.6333333333333333,1,0.8268004577457561,1.0000000000000002,1,6.439868957999806,10232,1.233105672306828,0.0463307879060115,sla_strictness,sla_0.8,1.0,0.8,1.0
29,20260729,RDHO,1.3161667972440785,0.8495001305774118,0.4666666666666667,5.049500130577412,127.8224740696248,1.724141615254435,2.0343668169766516,0.3449510091778822,0.8335418190415359,0.5333333333333333,1,0.9061294801640158,1.0,1,6.500686125000357,10232,1.3816936213555662,0.0655268241114876,sla_strictness,sla_0.8,1.0,0.8,1.0
30,20260730,RDHO,1.2953980115596857,0.8620646782263522,0.4333333333333333,4.762064678226353,86.07324463848389,2.191798191056121,2.514951218350823,0.3643984126361359,0.936218292640638,0.5666666666666667,1,0.7618585083165388,1.0,1,6.576320458000282,10232,1.31775816910632,0.0223601575466343,sla_strictness,sla_0.8,1.0,0.8,1.0
1,20260701,RDHO,1.108568434106899,0.7585684341068993,0.35,3.908568434106899,74.82231000942322,2.077367767445099,2.3703445268382586,0.4055901929117499,0.8981469852203793,0.65,1,0.8388950572562454,1.0000000000000002,1,6.525160874999983,10232,1.1934487678324863,0.0848803337255872,sla_strictness,sla_1.0,1.0,1.0,1.0
2,20260702,RDHO,1.042971259370508,0.7096379260371747,0.3333333333333333,3.7096379260371752,92.5467289252826,1.9317343032317391,2.2435325542327496,0.4252411484102329,0.9438029302531644,0.6666666666666666,1,0.8642210038280658,1.0,1,6.45121591599991,10232,1.0687336254960704,0.0257623661255623,sla_strictness,sla_1.0,1.0,1.0,1.0
3,20260703,RDHO,0.8308932791007381,0.6058932791007381,0.2249999999999999,2.630893279100738,58.63362486904609,1.6168846317221417,1.945406297403932,0.473792513367565,0.9356745123851102,0.775,1,0.7968452417119734,1.0000000000000002,1,6.476341417000185,10232,0.9452257287509116,0.1143324496501736,sla_strictness,sla_1.0,1.0,1.0,1.0
4,20260704,RDHO,0.7792937629223804,0.5792937629223804,0.1999999999999999,2.37929376292238,84.79412936476712,1.8721399375022765,2.206859163545623,0.4834352409538747,0.9357058092379048,0.8,1,0.8572469003486489,1.0000000000000002,1,6.3094577910001135,10232,0.8092318472328736,0.0299380843104931,sla_strictness,sla_1.0,1.0,1.0,1.0
5,20260705,RDHO,0.9383155996253232,0.65498226629199,0.2833333333333333,3.2049822662919896,93.53624100457512,2.038689261679705,2.377739952181744,0.4359456288266753,0.9277532731591402,0.7166666666666667,1,0.819792756438706,1.0000000000000002,1,6.577205500000218,10232,0.9784161568099428,0.0401005571846194,sla_strictness,sla_1.0,1.0,1.0,1.0
6,20260706,RDHO,0.99676381013413,0.7134304768007967,0.2833333333333333,3.2634304768007967,99.48863903818724,1.8484317925132845,2.166708667232005,0.4241327295155524,0.9287150965213892,0.7166666666666667,1,0.8235622549285625,1.0000000000000002,1,6.47391104099961,10232,1.0461641934022687,0.0494003832681386,sla_strictness,sla_1.0,1.0,1.0,1.0
7,20260707,RDHO,1.1458476235507842,0.7875142902174509,0.3583333333333333,4.01251429021745,77.39625890994373,2.5124774419991063,2.846511381589038,0.4084501701463391,0.9123796205695444,0.6416666666666667,1,0.7880416488185666,1.0,1,6.378552458000286,10232,1.2196850813194904,0.0738374577687062,sla_strictness,sla_1.0,1.0,1.0,1.0
8,20260708,RDHO,1.024393291400052,0.6993932914000521,0.3249999999999999,3.624393291400052,83.58764787814688,2.0614622704390517,2.3815677705201743,0.4283301329435506,0.9359433004822648,0.675,1,0.8273141573584951,1.0000000000000002,1,6.5389005419997375,10232,1.0619731012072533,0.0375798098072013,sla_strictness,sla_1.0,1.0,1.0,1.0
9,20260709,RDHO,0.8998726704889334,0.6582060038222667,0.2416666666666667,2.833206003822267,123.1969786819626,1.7369778982217468,2.081494141464744,0.4585189896617808,0.9454807093712666,0.7583333333333333,1,0.7772485003183004,1.0000000000000002,1,6.465441959000145,10232,0.907539621912801,0.0076669514238676,sla_strictness,sla_1.0,1.0,1.0,1.0
10,20260710,RDHO,1.0050386449966089,0.6883719783299422,0.3166666666666666,3.538371978329942,113.71442453112336,1.7179993629198882,1.9999360228063072,0.4303061930099098,0.9021348804980855,0.6833333333333333,1,0.867509119261818,1.0000000000000002,1,6.579334166000081,10232,1.0401511687528897,0.0351125237562808,sla_strictness,sla_1.0,1.0,1.0,1.0
11,20260711,RDHO,0.7009073212620613,0.5259073212620613,0.175,2.1009073212620617,61.888668587217545,1.5408853028156062,1.878296222437872,0.5188498263820505,0.9206055638063376,0.825,1,0.8308072956000643,1.0,1,6.322159791999638,10232,0.7211710677814924,0.020263746519431,sla_strictness,sla_1.0,1.0,1.0,1.0
12,20260712,RDHO,1.227377186838595,0.8107105201719285,0.4166666666666666,4.560710520171928,118.62320799981154,1.968677228523936,2.2423129445145316,0.3697487766435571,0.9367273880479274,0.5833333333333334,1,0.9208711653127412,1.0000000000000002,1,6.4659638329999325,10232,1.2525048849178022,0.0251276980792072,sla_strictness,sla_1.0,1.0,1.0,1.0
13,20260713,RDHO,0.908612967495084,0.6502796341617508,0.2583333333333333,2.9752796341617507,71.62782919589671,1.623058713729294,1.937113875290258,0.4644426310932727,0.9137112181547106,0.7416666666666667,1,0.7633512051862251,1.0000000000000002,1,6.66747149999992,10232,1.011788654832946,0.1031756873378618,sla_strictness,sla_1.0,1.0,1.0,1.0
14,20260714,RDHO,0.9517035760858804,0.668370242752547,0.2833333333333333,3.2183702427525467,132.98035710362268,1.5610343147238277,1.8994648023566425,0.4453020890595699,0.920440484236812,0.7166666666666667,1,0.8910026630154445,1.0,1,6.5098313329999655,10232,0.9876855947002184,0.0359820186143382,sla_strictness,sla_1.0,1.0,1.0,1.0
15,20260715,RDHO,1.004157954999794,0.7124912883331275,0.2916666666666666,3.337491288333127,93.41649191871136,1.680918718504018,1.946016334706885,0.4198814674125798,0.9375198428391324,0.7083333333333334,1,0.7840874569528854,1.0,1,6.6420801250001205,10232,1.0772736136797922,0.0731156586799981,sla_strictness,sla_1.0,1.0,1.0,1.0
16,20260716,RDHO,0.9539209570091088,0.6622542903424422,0.2916666666666666,3.2872542903424415,72.57322050837479,1.731895893302109,2.0110315409615973,0.4420069900100353,0.9419988914533122,0.7083333333333334,1,0.7607597149186152,1.0000000000000002,1,6.5397001669998645,10232,0.97078593804401,0.0168649810349013,sla_strictness,sla_1.0,1.0,1.0,1.0
17,20260717,RDHO,1.0796669523916411,0.7296669523916414,0.35,3.8796669523916414,112.15696100770872,1.94795695764932,2.2626196506138023,0.4190657402721016,0.8967766442787752,0.65,1,0.8520104077715128,1.0000000000000002,1,6.631803833000049,10232,1.1015891002842464,0.021922147892605,sla_strictness,sla_1.0,1.0,1.0,1.0
18,20260718,RDHO,0.8526816972011985,0.6276816972011985,0.2249999999999999,2.6526816972011984,105.2085612776022,1.9604579265363848,2.312485137747428,0.4688495458438041,0.9276425755227586,0.775,1,0.7860223657652284,1.0000000000000002,1,6.578665209000064,10232,0.8738909671450994,0.0212092699439009,sla_strictness,sla_1.0,1.0,1.0,1.0
19,20260719,RDHO,0.9344612368818764,0.6761279035485432,0.2583333333333333,3.001127903548543,102.62208614973828,1.6723790560216418,1.9689455494313273,0.4618118941188203,0.8844702984536618,0.7416666666666667,1,0.8049322299549273,1.0000000000000002,1,6.701745040999867,10232,0.988960035829355,0.0544987989474784,sla_strictness,sla_1.0,1.0,1.0,1.0
