experiment,run_id,scenario_seed,method,reporting_fitness,base_objective,energy,delay,aoi,qoe,fairness,soft_csr,hard_feasible,capacity_utilisation,capacity_utilisation_max,assignment_unique,runtime_s,total_nfe,population_nfe,refinement_nfe,initial_nfe,candidate_nfe,final_reporting_nfe,generation_count,final_generation_candidate_count,reassignment_count,repair_failure_count,initial_population_hash,code_commit,search_fitness_not_reported
controlled_common_pipeline,8,20260708,DBO-common-pipeline,1.0410082881106941,0.7076749547773606,88.01315008403793,2.1003335487251653,2.4204390488062884,0.4244085483216435,0.9400681552823543,0.6666666666666666,1,0.8215817823213168,1.0,1,8.593678167,10232,9232,1000,50,9181,1,184,31,0,0,7a450af484045e03b8bf8b298501e80d5632de03764935e0915972b762a8ee9e,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,9,20260709,RDHO-common-pipeline,0.9133691616854258,0.6550358283520925,123.74119549596348,1.626612853110452,1.9711290963534496,0.4576801065175628,0.946614280700149,0.7416666666666667,1,0.828919506942968,1.0000000000000002,1,9.133648167,10232,9232,1000,50,9181,1,184,31,0,0,620626c3ded8dd50be97898f271eb949f2886383892d62347aaab2191b1d98d7,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,9,20260709,RIME-common-pipeline,0.9494199060067178,0.6744199060067178,132.0997291562246,1.7228539695373584,2.0673702127803564,0.4553638460094578,0.9467966220073126,0.725,1,0.8331495406187363,1.0,1,9.098531,10232,9232,1000,50,9181,1,184,31,0,0,620626c3ded8dd50be97898f271eb949f2886383892d62347aaab2191b1d98d7,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,9,20260709,DBO-common-pipeline,0.8984094822864717,0.6650761489531384,105.55430897104198,1.8614317282771773,2.205947971520175,0.45873378775356816,0.9483163062548082,0.7666666666666667,1,0.7801384841431476,1.0,1,8.764083209,10232,9232,1000,50,9181,1,184,31,0,0,620626c3ded8dd50be97898f271eb949f2886383892d62347aaab2191b1d98d7,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,10,20260710,RDHO-common-pipeline,1.0220358526414794,0.7053691859748127,159.39121237791326,1.5989587877446607,1.8808954476310802,0.43172422345890454,0.9204764486975976,0.6833333333333333,1,0.8690540913714229,1.0000000000000002,1,8.81281525,10232,9232,1000,50,9181,1,184,31,0,0,4067f6184b089d95b61a92a0418c0ef04305029975ff891679e2217faf2519d1,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,10,20260710,RIME-common-pipeline,1.0365933206060123,0.6949266539393457,159.18543385513468,1.5621469191437751,1.8440835790301946,0.4277997988442927,0.919166146052739,0.6583333333333333,1,0.8939796389249632,1.0,1,8.378487917000001,10232,9232,1000,50,9181,1,184,31,0,0,4067f6184b089d95b61a92a0418c0ef04305029975ff891679e2217faf2519d1,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,10,20260710,DBO-common-pipeline,1.00124222029465,0.6845755536279835,147.08170406962878,1.5615642263193394,1.8435008862057587,0.43054657857820244,0.9137571251578455,0.6833333333333333,1,0.8529636209433331,1.0,1,8.216317042,10232,9232,1000,50,9181,1,184,31,0,0,4067f6184b089d95b61a92a0418c0ef04305029975ff891679e2217faf2519d1,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,11,20260711,RDHO-common-pipeline,0.7315780425325878,0.5315780425325879,74.64199021188945,1.4224636074547323,1.7598745270769984,0.519564962662268,0.9231293132861614,0.8,1,0.8848651168470474,1.0000000000000002,1,8.408272375,10232,9232,1000,50,9181,1,184,31,0,0,6ee2d2f6445b72562026fee7c9a32469fc22191ec662dcd37f86e82bee8681f8,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,11,20260711,RIME-common-pipeline,0.732070610561534,0.532070610561534,62.3218073163691,1.510908136232782,1.8483190558550482,0.5195415024712489,0.9248715120573501,0.8,1,0.807467489668721,1.0,1,8.698756458,10232,9232,1000,50,9181,1,184,31,0,0,6ee2d2f6445b72562026fee7c9a32469fc22191ec662dcd37f86e82bee8681f8,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,11,20260711,DBO-common-pipeline,0.7204338515927087,0.5371005182593753,74.82717854204999,1.5450745042584189,1.882485423880685,0.523698202911466,0.9292953827163808,0.8166666666666667,1,0.875794388130115,1.0,1,8.248710292,10232,9232,1000,50,9181,1,184,31,0,0,6ee2d2f6445b72562026fee7c9a32469fc22191ec662dcd37f86e82bee8681f8,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
