experiment,run_id,scenario_seed,method,reporting_fitness,base_objective,energy,delay,aoi,qoe,fairness,soft_csr,hard_feasible,capacity_utilisation,capacity_utilisation_max,assignment_unique,runtime_s,total_nfe,population_nfe,refinement_nfe,initial_nfe,candidate_nfe,final_reporting_nfe,generation_count,final_generation_candidate_count,reassignment_count,repair_failure_count,initial_population_hash,code_commit,search_fitness_not_reported
controlled_population_stage,15,20260715,RDHO-population-controlled,1.3634875828616355,0.9134875828616354,72.80119455742289,2.2879375136630524,2.5530351298659197,0.37714525019066636,0.9247341962386536,0.55,1,0.8104202622431764,1.0000000000000002,1,3.074378417,3801,3801,0,50,3750,1,75,50,0,0,20e54501048758ef1530f5fcb3bccfef5ddd5ce67a0e9bcdbd8cd0283e2665ba,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,15,20260715,RIME-population-controlled,1.7105492917398846,1.2022159584065513,91.71755597319068,3.139586582886568,3.404684199089435,0.32810963038934066,0.8848292688473284,0.49166666666666664,1,0.7536871960146918,1.0,1,3.114243667,3801,3801,0,50,3750,1,75,50,0,0,20e54501048758ef1530f5fcb3bccfef5ddd5ce67a0e9bcdbd8cd0283e2665ba,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,15,20260715,DBO-population-controlled,1.2744170260275869,0.8660836926942536,58.01967649672321,2.3744868181498124,2.6395844343526798,0.3964826023043163,0.897920096869974,0.5916666666666667,1,0.7584967920520765,1.0000000000000002,1,3.136586375,3801,3801,0,50,3750,1,75,50,0,0,20e54501048758ef1530f5fcb3bccfef5ddd5ce67a0e9bcdbd8cd0283e2665ba,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,16,20260716,RDHO-population-controlled,1.3399097936479474,0.9149097936479474,91.8863544812514,2.6536613998414404,2.9327970475009284,0.3972958637818019,0.9319123970270367,0.575,1,0.7194840115171841,1.0000000000000002,1,3.074205042,3801,3801,0,50,3750,1,75,50,0,0,c8d5db41178187ec9ce6634de3dc24dd8ea657239a63ec9795aa861e2ea4b165,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,16,20260716,RIME-population-controlled,1.5311717970345848,1.0395051303679181,105.12764200105107,3.4707896905385405,3.749925338198028,0.3618648653964125,0.8589902698959159,0.5083333333333333,1,0.8085841278495407,1.0000000000000002,1,3.0963031670000003,3801,3801,0,50,3750,1,75,50,0,0,c8d5db41178187ec9ce6634de3dc24dd8ea657239a63ec9795aa861e2ea4b165,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,16,20260716,DBO-population-controlled,1.2209680960511489,0.8376347627178156,85.39734616399053,2.2784047338947353,2.5575403815542237,0.40430598548596375,0.9369146905070567,0.6166666666666667,1,0.6510181169052383,1.0000000000000002,1,3.039854167,3801,3801,0,50,3750,1,75,50,0,0,c8d5db41178187ec9ce6634de3dc24dd8ea657239a63ec9795aa861e2ea4b165,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,17,20260717,RDHO-population-controlled,1.6040376863116594,1.145704352978326,114.8043704007668,3.9800547592590547,4.294717452223537,0.360840517254125,0.8507447454964363,0.5416666666666666,1,0.7654693653030147,1.0000000000000002,1,3.1528197920000003,3801,3801,0,50,3750,1,75,50,0,0,e6c940b8969078adf94ff05ae39be9fb0946bddd15ef9408a5c5bf3b17ce1009,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,17,20260717,RIME-population-controlled,1.9947224017055154,1.3447224017055155,136.4170276396076,5.131469876296019,5.4461325692605005,0.30023754792371365,0.7986857720843078,0.35,1,0.8450800908994484,1.0000000000000002,1,3.101917833,3801,3801,0,50,3750,1,75,50,0,0,e6c940b8969078adf94ff05ae39be9fb0946bddd15ef9408a5c5bf3b17ce1009,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,17,20260717,DBO-population-controlled,1.3826222291105807,0.9159555624439142,86.47639931054678,3.1171571133152027,3.431819806279685,0.379438995858168,0.9108745355670324,0.5333333333333333,1,0.7133112055969656,1.0000000000000002,1,3.043085958,3801,3801,0,50,3750,1,75,50,0,0,e6c940b8969078adf94ff05ae39be9fb0946bddd15ef9408a5c5bf3b17ce1009,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_population_stage,18,20260718,RDHO-population-controlled,1.3305162871270306,0.9305162871270306,104.2036443299175,3.8289388258242143,4.180966037035257,0.41827025175459315,0.9150780743349052,0.6,1,0.7428344857071261,1.0,1,3.105632167,3801,3801,0,50,3750,1,75,50,0,0,388f4144e8ae02424cbbd03cbde63d2270623707018a4a726b9aed3b005277ce,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
